date,Station_57,Station_1908,Station_1859,Station_2110,Station_527,Station_63,Station_1491,Station_2180,Station_877,Station_1642,Station_1899,Station_373,Station_258,Station_482,Station_1197,Station_567,Station_1415,Station_573,Station_260,Station_1828,Station_2093,Station_1735,Station_327,Station_496,Station_1780,Station_765,Station_1227,Station_1653,Station_1962,Station_994,Station_1187,Station_2192,Station_342,Station_481,Station_1389,Station_209,Station_641,Station_406,Station_646,Station_1397,Station_1760,Station_1253,Station_1276,Station_1288,Station_1238,Station_254,Station_230,Station_1786,Station_1628,Station_256,Station_1512,Station_558,Station_1300,Station_452,Station_1861,Station_2108,Station_585,Station_1454,Station_1425,Station_1916,Station_980,Station_387,Station_1345,Station_1252,Station_2379,Station_669,Station_1984,Station_267,Station_178,Station_807,Station_786,Station_851,Station_1880,Station_1311,Station_732,Station_1419,Station_734,Station_762,Station_1064
2023-08-25 18:00:00,29.166666647924767,11.733333316571569,13.333333331006708,22.224999908234476,6.9333333075860715,20.108333287285415,4.266666665799211,4.233333339456679,15.466666736869431,5.333333381804765,6.933333432214955,10.666666666361465,7.399896428950115e-08,2.133333273892949,2.6666666180875116,12.266666707960889,2.666666644124285,1.066666745340965,4.266666675041809,4.266666633443243,4.800000051198348,2.133333322178032,5.866666662561402,2.1333333211842938,6.400000022383444,2.1333333319336543,6.399999950563617,0.7281159328063667,2.13333333200615,13.62500104077722,4.9191081430421946e-08,2.5230768757024604,5.333333299235147,9.066666603016143,6.933333366281312,-1.793581416720258e-07,3.733333334405268,0.5333332972068097,3.733333337626904,3.7333333717287154,3.1999999662464313,3.4560000074522064,0.53333339769764,3.733333361663978,5.866666653138786,0.5333332978033687,1.0666666766621995,6.400000035529073,6.399999992883366,2.666666656199348,1.0666666410603582,1.0666666681882924,6.399999984686062,1.0666666669189095,2.92599322548881e-08,1.6000000061793649,2.5877199050228228e-08,13.866666559852877,13.86666677342935,5.866666787141904,6.93333327886523,6.933333362185676,6.933333337389865,6.933333357432883,6.933333363381402,17.06666660642049,1.0583334358624255,6.933333311410275,14.933333332772103,8.533333302590913,8.533333375705578,10.133333374754415,3.2000000011293595,8.000000007348449,4.266666676388688,5.333333344058283,13.333333329830431,6.399999981235202,7.466666660990305
2023-08-25 19:00:00,16.666666538837895,9.599999968170737,12.800000035460187,19.04999999763835,6.399999999721449,22.225000096352115,4.266666665799211,3.1749999822274964,14.933333247117876,5.333333381804765,6.4000000122689595,11.200000018446126,7.399896428950115e-08,3.7333333346185786,3.7333333506275657,10.133333335253894,2.1333333833665815,0.5333332673767499,4.800000007253235,4.799999947345311,5.3333334264928585,2.133333322178032,5.866666662561402,1.6000000119778275,6.400000022383444,2.1333333319336543,6.399999950563617,0.7373912901123328,2.13333333200615,15.74166730556961,3.1999999029964545,2.338461502431335,5.333333299235147,8.000000040065586,5.866666624045888,-1.793581416720258e-07,5.333333308126059,0.5333332972068097,4.7999999886422895,4.266666648042806,2.1333332994386716,3.4133333346504133,1.0666666428245504,4.266666613695623,5.866666653138786,0.5333332978033687,1.0666666766621995,6.400000035529073,6.399999992883366,2.133333335599784,1.0666666410603582,1.0666666681882924,6.399999984686062,1.0666666669189095,2.92599322548881e-08,1.6000000061793649,0.5333333389330157,12.79999996415033,12.800000005968176,6.933333369770405,6.400000076012308,6.400000060247051,6.4000001114706855,6.399999911645004,6.400000083009077,17.06666660642049,1.0583334358624255,8.533333301596999,14.933333332772103,8.533333302590913,8.533333375705578,10.133333374754415,3.2000000011293595,7.466666664219451,4.799999978983056,5.333333344058283,13.333333329830431,6.399999981235202,7.466666660990305
2023-08-25 20:00:00,12.50000023178832,4.266666720109016,8.53333349878489,4.233333711959732,2.133333533210541,21.166666637143926,4.266666665799211,2.1166665565598914,14.933333247117876,5.866666654677548,6.933333432214955,12.266666674914088,7.399896428950115e-08,2.133333273892949,3.1999999843575386,10.133333335253894,2.1333333833665815,0.5333332673767499,5.333333298813174,4.799999947345311,5.866666669736276,2.133333322178032,5.866666662561402,0.5333333331834837,6.400000022383444,2.1333333319336543,6.399999950563617,0.7466666838700129,1.0666666338296675,19.90833309155818,2.133333435053574,2.1538461291602093,5.333333299235147,8.533333443597636,5.866666624045888,-1.793581416720258e-07,4.800000032945236,9.351483898356605e-08,3.733333337626904,4.266666648042806,2.1333332994386716,3.3706666618486203,3.1999999911041908,3.733333361663978,5.866666653138786,-8.905450288310135e-08,2.1333333467545965,6.400000035529073,6.399999992883366,1.0666666485396137,1.0666666410603582,1.0666666681882924,6.399999984686062,1.0666666669189095,2.92599322548881e-08,1.6000000061793649,0.5333333389330157,4.266666744465429,4.2666663203390325,2.666666765883157,2.1333335440972085,2.133333417705016,2.1333331689411033,2.1333332534484777,2.1333331589119613,17.06666660642049,1.0583334358624255,6.40000001751881,14.933333332772103,8.533333302590913,8.533333375705578,10.133333374754415,3.2000000011293595,8.000000007348449,4.266666676388688,5.8666666619333405,13.333333329830431,6.399999981235202,7.466666660990305
2023-08-25 21:00:00,12.50000023178832,17.066666810514,15.99999993796666,23.28333339291664,9.60000006613905,17.99166669691808,4.266666665799211,3.1749999822274964,14.399999991111567,3.7333333326802363,6.4000000122689595,11.200000018446126,7.399896428950115e-08,1.5999999491361216,1.5999998855474575,11.7333333186796,3.7333333328321054,1.6000000650395072,3.7333333326675104,4.799999947345311,4.800000051198348,2.133333322178032,4.800000038065159,1.0666666423899498,6.400000022383444,2.1333333319336543,6.399999950563617,0.755942041175979,2.666666654709725,25.066665977443506,7.4666666747214405,1.9692307558890838,5.333333299235147,10.13333328802347,3.7333333370999413,7.466666619964794,4.800000032945236,0.5333332972068097,3.733333337626904,2.666666666543295,2.1333332994386716,3.32799999875799,2.1333333169643707,2.666666674436627,4.799999996372114,0.5333332978033687,3.2000000168469933,6.400000035529073,6.399999992883366,2.666666656199348,1.0666666410603582,1.0666666681882924,6.399999984686062,1.0666666669189095,2.92599322548881e-08,1.6000000061793649,1.599999991677056,19.199999992430136,19.200000043159907,7.999999952398905,9.599999974948632,9.599999985395318,9.599999977815028,9.600000018805712,9.599999992282532,17.06666660642049,3.1750000758080366,4.799999991161308,14.933333332772103,8.533333302590913,8.533333375705578,10.133333374754415,3.2000000011293595,8.000000007348449,3.2000000117126084,5.8666666619333405,13.333333329830431,6.399999981235202,7.466666660990305
2023-08-25 22:00:00,12.50000023178832,13.866666787912756,13.86666666962901,14.816666819740202,7.466666705299,15.874999997201066,4.266666665799211,2.1166665565598914,15.466666736869431,5.333333381804765,4.7999999960796025,7.4666666015548575,7.399896428950115e-08,1.5999999491361216,1.5999998855474575,13.333333486523467,3.7333333328321054,0.5333332673767499,3.7333333326675104,3.2000000056391045,5.3333334264928585,2.133333322178032,5.33333335031328,1.6000000119778275,6.400000022383444,2.1333333319336543,6.399999950563617,0.7652173984819451,2.666666654709725,18.783333926662547,1.0666667421223277,1.7846153826179583,5.333333299235147,8.533333443597636,3.7333333370999413,6.400000088417909,3.733333334405268,1.0666666848111572,3.200000001581666,2.666666666543295,3.7333333389075696,3.2853333356673593,1.0666666428245504,3.1999999764221068,5.33333332475545,1.0666666846612403,3.733333297358151,6.400000035529073,6.399999992883366,2.666666656199348,1.0666666410603582,1.0666666681882924,6.399999984686062,1.0666666669189095,2.92599322548881e-08,1.6000000061793649,1.0666666653050358,14.933333382587687,14.933333313860398,6.933333369770405,7.466666708991083,7.4666666641243005,7.466666676826659,7.4666666897074485,7.466666643753727,17.06666660642049,2.1166667558352312,3.733333331036825,14.933333332772103,8.533333302590913,8.533333375705578,10.133333374754415,3.2000000011293595,6.933333321090453,3.73333337379432,4.800000056294352,13.333333329830431,6.399999981235202,7.466666660990305
2023-08-25 23:00:00,4.166666429751025,6.9333332826696985,11.733333401291363,17.99166662164626,5.33333334445895,16.40416672680516,4.266666665799211,1.0583334046459805,18.13333333830069,3.200000019129892,4.7999999960796025,8.533333305724181,7.399896428950115e-08,2.666666685104923,3.7333333506275657,11.7333333186796,4.266666662433744,3.1999999845687146,2.6666666784075295,4.799999947345311,3.733333300609325,2.133333322178032,5.866666662561402,3.7333333091851033,6.400000022383444,2.1333333319336543,6.399999950563617,0.7744927557879112,2.399999999954104,17.72500008316959,3.7333332494620777,1.599999832479487,5.333333299235147,9.066666603016143,2.1333333648360204,1.599999977460433,1.6000000025237924,9.351483898356605e-08,4.266666673672141,2.666666666543295,3.7333333389075696,3.2426666677211475,1.6000000350602606,2.133333339148591,5.866666653138786,2.1333333326242623,2.1333333467545965,6.400000035529073,6.399999992883366,3.733333389120559,1.0666666410603582,1.0666666681882924,6.399999984686062,1.0666666669189095,2.92599322548881e-08,1.6000000061793649,0.5333333389330157,10.666666772745236,10.666666471045826,2.666666765883157,5.333333443033533,5.333333229336763,5.333333432597097,5.333333247095872,5.3333332952249215,17.06666660642049,5.29166663574577,4.266666661099067,14.933333332772103,8.533333302590913,8.533333375705578,10.133333374754415,3.2000000011293595,7.466666664219451,3.2000000117126084,6.400000009919525,13.333333329830431,6.399999981235202,7.466666660990305
2023-08-26 00:00:00,4.166666429751025,12.799999990771983,13.86666666962901,14.816666819740202,7.466666705299,12.700000056975222,4.266666665799211,3.1749999822274964,15.466666736869431,5.333333381804765,4.266666670885852,8.000000049042239,5.333333314906419,2.133333273892949,1.5999998855474575,10.666666663062463,3.1999999835607706,2.666666704436591,4.800000007253235,4.799999947345311,3.733333300609325,2.133333322178032,4.800000038065159,0.5333333331834837,6.400000022383444,2.1333333319336543,6.399999950563617,0.7837681130938774,2.13333333200615,20.900000191454932,2.133333435053574,5.333333314706293,5.333333299235147,7.466666636533538,5.866666624045888,5.866666642895343,3.733333334405268,9.351483898356605e-08,3.200000001581666,3.7333333717287154,2.6666667113570686,3.1999999997749358,5.461930019379224e-09,2.133333339148591,4.266666667988779,0.5333332978033687,5.333333247961706,6.400000035529073,6.399999992883366,2.133333335599784,1.0666666410603582,1.0666666681882924,6.399999984686062,1.0666666669189095,2.92599322548881e-08,1.6000000061793649,1.599999991677056,14.933333382587687,14.933333313860398,5.333333085767788,7.466666708991083,7.4666666641243005,7.466666676826659,7.4666666897074485,7.466666643753727,17.06666660642049,4.233333395780842,5.866666667110506,14.933333332772103,8.533333302590913,8.533333375705578,10.133333374754415,3.2000000011293595,6.399999977961455,4.799999978983056,4.2666667083081675,13.333333329830431,6.399999981235202,7.466666660990305
2023-08-26 01:00:00,25.000000043890655,9.599999968170737,12.266666632224211,11.64166636569372,5.866666684668963,12.700000056975222,4.266666665799211,2.1166665565598914,17.066666680197294,4.8000000004584855,4.266666670885852,9.600000009893503,3.7333333426341824,2.133333273892949,1.066666677891801,8.533333310846377,5.333333262627933,6.399999942326385,4.266666675041809,6.399999889051518,4.266666675903837,2.133333322178032,5.33333335031328,1.6000000119778275,6.400000022383444,2.1333333319336543,6.399999950563617,0.7930434703998435,2.13333333200615,20.966666935051133,2.133333435053574,3.7333333393284773,5.333333299235147,8.533333443597636,3.7333333370999413,7.466666619964794,3.200000017734514,9.351483898356605e-08,5.3333333879127975,4.266666648042806,1.0666666326309122,3.733333351530373,5.461930019379224e-09,3.1999999764221068,5.33333332475545,1.0666666846612403,1.0666666766621995,5.866666648213299,6.399999992883366,2.133333335599784,1.0666666410603582,1.0666666681882924,6.399999984686062,1.0666666669189095,2.92599322548881e-08,1.6000000061793649,1.0666666653050358,11.733333368447784,11.733333465537127,3.7333330751384155,5.866666645886456,5.866666758308427,5.8666666585162766,5.866666692883751,5.866666575597247,17.06666660642049,2.1166667558352312,9.599999961721482,14.399999997358513,8.533333302590913,8.533333375705578,10.133333374754415,3.2000000011293595,6.399999977961455,5.333333281577424,5.8666666619333405,13.333333329830431,6.399999981235202,6.93333333845557
2023-08-26 02:00:00,8.33333333076967,11.199999994838905,11.20000008420695,12.699999850375882,6.399999999721449,17.99166669691808,4.266666665799211,3.1749999822274964,15.466666736869431,4.266666673348954,3.2000000340343853,9.066666657808842,7.399896428950115e-08,2.133333273892949,1.066666677891801,7.466666532283798,8.533333299246852,3.7333333339420705,2.6666666784075295,6.399999889051518,2.666666682071397,2.133333322178032,3.7333332774574504,1.0666666423899498,6.400000022383444,2.1333333319336543,6.399999950563617,0.8023188277058096,3.1999999774132997,31.350000161514746,1.5999998635995851,1.666195261762482e-07,5.333333299235147,8.533333443597636,4.26666667999981,9.600000042556811,3.733333334405268,9.351483898356605e-08,3.200000001581666,2.666666666543295,1.0666666326309122,5.866666680862821,1.0666666428245504,2.666666674436627,3.7333333396054433,3.7333332836100084,2.666666668167035,6.93333336510118,6.399999992883366,3.2000000226599536,1.0666666410603582,1.0666666681882924,6.399999984686062,1.0666666669189095,2.92599322548881e-08,1.6000000061793649,2.133333384630094,12.79999996415033,12.800000005968176,4.799999931140159,6.400000076012308,6.400000060247051,6.4000001114706855,6.399999911645004,6.400000083009077,17.06666660642049,5.29166663574577,10.666666621845964,15.466666668185692,8.533333302590913,8.533333375705578,10.133333374754415,3.2000000011293595,6.399999977961455,4.266666676388688,6.933333327794583,13.333333329830431,6.399999981235202,8.000000001456954
2023-08-26 03:00:00,4.166666429751025,7.999999956870114,8.53333349878489,11.64166636569372,5.866666684668963,14.816666537992875,4.266666665799211,1.0583334046459805,15.999999992875741,6.400000036023828,3.733333345692101,8.533333305724181,7.399896428950115e-08,2.133333273892949,1.066666677891801,9.600000007445326,4.266666662433744,1.066666745340965,3.7333333326675104,4.266666633443243,3.733333300609325,2.133333322178032,4.800000038065159,2.6666666605814657,6.400000022383444,2.1333333319336543,6.399999950563617,0.8115941850117757,2.666666654709725,24.008333556144073,3.7333332494620777,1.666195261762482e-07,5.333333299235147,10.13333328802347,4.799999994681836,4.266666665825892,7.466666598517605,9.351483898356605e-08,3.733333337626904,3.200000014050764,2.6666667113570686,2.1333333448198744,3.7333333097855013,1.6000000205118332,6.400000053060392,3.2000000085323332,4.000000046683811,6.400000035529073,6.399999992883366,3.2000000226599536,1.0666666410603582,1.0666666681882924,6.399999984686062,1.0666666669189095,2.92599322548881e-08,1.6000000061793649,1.599999991677056,11.733333368447784,11.733333465537127,2.133333064509042,5.866666645886456,5.866666758308427,5.8666666585162766,5.866666692883751,5.866666575597247,17.06666660642049,6.3499999994728835,8.533333301596999,14.933333332772103,8.533333302590913,8.533333375705578,10.133333374754415,3.2000000011293595,6.399999977961455,4.266666676388688,5.333333344058283,13.333333329830431,6.399999981235202,7.466666660990305
